Sample.Name,id_number,id_year,Run,BioProject,BioSample,carapace_length_mm,Center.Name,Collection_Date,dev_stage,Ecotype,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,library_id,Library.Name,library_name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,sex,site_name,SRA.Study,store_cond,tissue,year_sequenced,resequenced
FC16-M5-22,M5,22,SRR30277019,PRJNA1148680,SAMN43228535,38,MICHIGAN STATE UNIVERSITY,9/28/21,berriedFemale,Group 3,SRX25737911,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,FC16-M5-22_Lib16_2022,FC16-M5-22_Lib16_2022,Lib16,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,EastGC1,SRP526750,95% ethanol,gill,2022,no
FC16-M6-22,M6,22,SRR30277000,PRJNA1148680,SAMN43228567,42,MICHIGAN STATE UNIVERSITY,11/1/21,berriedFemale,Group 3,SRX25737930,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,FC16-M6-22_Lib17_2022,FC16-M6-22_Lib17_2022,Lib17,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,EastGC1,SRP526750,95% ethanol,gill,2022,no
FC16-M7-22,M7,22,SRR30277397,PRJNA1148680,SAMN43228599,47,MICHIGAN STATE UNIVERSITY,10/12/21,berriedFemale,Group 3,SRX25738221,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,FC16-M7-22_Lib18_2022,FC16-M7-22_Lib18_2022,Lib18,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,EastGC1,SRP526750,95% ethanol,gill,2022,no
FC16-M8-22,M8,22,SRR30276977,PRJNA1148680,SAMN43228631,39,MICHIGAN STATE UNIVERSITY,10/26/21,berriedFemale,Group 3,SRX25737953,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,FC16-M8-22_Lib18_2022,FC16-M8-22_Lib18_2022,Lib18,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,EastGC1,SRP526750,95% ethanol,gill,2022,no
FC17-04-212,04,212,SRR30277754,PRJNA1148680,SAMN43228663,46,MICHIGAN STATE UNIVERSITY,2019-08,adult,Group 3,SRX25738520,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,FC17-04-212_Lib7_2022,FC17-04-212_Lib7_2022,Lib7,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,EastGC3,SRP526750,95% ethanol,gill,2022,yes
FC17-05-212,05,212,SRR30277753,PRJNA1148680,SAMN43228664,44,MICHIGAN STATE UNIVERSITY,2019-08,adult,Group 3,SRX25738521,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,FC17-05-212_Lib7_2022,FC17-05-212_Lib7_2022,Lib7,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,EastGC3,SRP526750,95% ethanol,gill,2022,yes
FC17-09-212,09,212,SRR30277147,PRJNA1148680,SAMN43228665,47,MICHIGAN STATE UNIVERSITY,2019-08,adult,Group 3,SRX25738127,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,FC17-09-212_Lib7_2022,FC17-09-212_Lib7_2022,Lib7,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,EastGC3,SRP526750,95% ethanol,gill,2022,yes
FC17-10-212,10,212,SRR30277145,PRJNA1148680,SAMN43228667,42,MICHIGAN STATE UNIVERSITY,2019-08,adult,Group 3,SRX25738129,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,FC17-10-212_Lib7_2022,FC17-10-212_Lib7_2022,Lib7,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,EastGC3,SRP526750,95% ethanol,gill,2022,yes
FC17-10-22,10,22,SRR30277144,PRJNA1148680,SAMN43228668,33,MICHIGAN STATE UNIVERSITY,2021-08,adult,Group 3,SRX25738130,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,FC17-10-22_Lib4_2022,FC17-10-22_Lib4_2022,Lib4,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,EastGC3,SRP526750,95% ethanol,gill,2022,no
FC17-11-212,11,212,SRR30277143,PRJNA1148680,SAMN43228669,50,MICHIGAN STATE UNIVERSITY,2019-08,adult,Group 3,SRX25738131,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,FC17-11-212_Lib7_2022,FC17-11-212_Lib7_2022,Lib7,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,EastGC3,SRP526750,95% ethanol,gill,2022,yes
FC17-1-22,1,22,SRR30277146,PRJNA1148680,SAMN43228666,45,MICHIGAN STATE UNIVERSITY,2021-08,adult,Group 3,SRX25738128,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,FC17-1-22_Lib4_2022,FC17-1-22_Lib4_2022,Lib4,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,EastGC3,SRP526750,95% ethanol,gill,2022,no
FC17-16-212,16,212,SRR30277142,PRJNA1148680,SAMN43228670,43,MICHIGAN STATE UNIVERSITY,2019-08,adult,Group 3,SRX25738132,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,FC17-16-212_Lib7_2022,FC17-16-212_Lib7_2022,Lib7,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,EastGC3,SRP526750,95% ethanol,gill,2022,yes
FC17-17-212,17,212,SRR30277141,PRJNA1148680,SAMN43228671,43,MICHIGAN STATE UNIVERSITY,2019-08,adult,Group 3,SRX25738133,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,FC17-17-212_Lib7_2022,FC17-17-212_Lib7_2022,Lib7,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,EastGC3,SRP526750,95% ethanol,gill,2022,yes
FC17-18-212,18,212,SRR30277140,PRJNA1148680,SAMN43228672,48,MICHIGAN STATE UNIVERSITY,2019-08,adult,Group 3,SRX25738134,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,FC17-18-212_Lib7_2022,FC17-18-212_Lib7_2022,Lib7,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,EastGC3,SRP526750,95% ethanol,gill,2022,yes
FC17-21-212,21,212,SRR30277138,PRJNA1148680,SAMN43228674,40,MICHIGAN STATE UNIVERSITY,2019-08,adult,Group 3,SRX25738136,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,FC17-21-212_Lib7_2022,FC17-21-212_Lib7_2022,Lib7,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,EastGC3,SRP526750,95% ethanol,gill,2022,yes
FC17-2-22,2,22,SRR30277139,PRJNA1148680,SAMN43228673,36,MICHIGAN STATE UNIVERSITY,2021-08,adult,Group 3,SRX25738135,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,FC17-2-22_Lib4_2022,FC17-2-22_Lib4_2022,Lib4,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,EastGC3,SRP526750,95% ethanol,gill,2022,no
FC17-23-212,23,212,SRR30277136,PRJNA1148680,SAMN43228675,44,MICHIGAN STATE UNIVERSITY,2019-08,adult,Group 3,SRX25738138,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,FC17-23-212_Lib7_2022,FC17-23-212_Lib7_2022,Lib7,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,EastGC3,SRP526750,95% ethanol,gill,2022,yes
FC17-24-212,24,212,SRR30277135,PRJNA1148680,SAMN43228676,37,MICHIGAN STATE UNIVERSITY,2019-08,adult,Group 3,SRX25738139,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,FC17-24-212_Lib7_2022,FC17-24-212_Lib7_2022,Lib7,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,EastGC3,SRP526750,95% ethanol,gill,2022,yes
FC17-25-212,25,212,SRR30277134,PRJNA1148680,SAMN43228677,31,MICHIGAN STATE UNIVERSITY,2019-08,adult,Group 3,SRX25738140,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,FC17-25-212_Lib7_2022,FC17-25-212_Lib7_2022,Lib7,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,EastGC3,SRP526750,95% ethanol,gill,2022,yes
FC17-26-212,26,212,SRR30277133,PRJNA1148680,SAMN43228678,45,MICHIGAN STATE UNIVERSITY,2019-08,adult,Group 3,SRX25738141,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,FC17-26-212_Lib7_2022,FC17-26-212_Lib7_2022,Lib7,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,EastGC3,SRP526750,95% ethanol,gill,2022,yes
FC17-27-212,27,212,SRR30277132,PRJNA1148680,SAMN43228679,39,MICHIGAN STATE UNIVERSITY,2019-08,adult,Group 3,SRX25738142,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,FC17-27-212_Lib7_2022,FC17-27-212_Lib7_2022,Lib7,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,EastGC3,SRP526750,95% ethanol,gill,2022,yes
FC17-28-212,28,212,SRR30277387,PRJNA1148680,SAMN43228680,36,MICHIGAN STATE UNIVERSITY,2019-08,adult,Group 3,SRX25738231,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,FC17-28-212_Lib7_2022,FC17-28-212_Lib7_2022,Lib7,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,EastGC3,SRP526750,95% ethanol,gill,2022,yes
FC17-29-212,29,212,SRR30277386,PRJNA1148680,SAMN43228681,45,MICHIGAN STATE UNIVERSITY,2019-08,adult,Group 3,SRX25738232,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,FC17-29-212_Lib7_2022,FC17-29-212_Lib7_2022,Lib7,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,EastGC3,SRP526750,95% ethanol,gill,2022,yes
FC17-30-212,30,212,SRR30277384,PRJNA1148680,SAMN43228683,48,MICHIGAN STATE UNIVERSITY,2019-08,adult,Group 3,SRX25738234,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,FC17-30-212_Lib7_2022,FC17-30-212_Lib7_2022,Lib7,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,EastGC3,SRP526750,95% ethanol,gill,2022,yes
FC17-3-22,3,22,SRR30277385,PRJNA1148680,SAMN43228682,34,MICHIGAN STATE UNIVERSITY,2021-08,adult,Group 3,SRX25738233,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,FC17-3-22_Lib4_2022,FC17-3-22_Lib4_2022,Lib4,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,EastGC3,SRP526750,95% ethanol,gill,2022,no
FC17-4-22,4,22,SRR30277383,PRJNA1148680,SAMN43228684,42,MICHIGAN STATE UNIVERSITY,2021-08,adult,Group 3,SRX25738235,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,FC17-4-22_Lib4_2022,FC17-4-22_Lib4_2022,Lib4,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,EastGC3,SRP526750,95% ethanol,gill,2022,no
FC17-5-22,5,22,SRR30277381,PRJNA1148680,SAMN43228685,41,MICHIGAN STATE UNIVERSITY,2021-08,adult,Group 3,SRX25738237,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,FC17-5-22_Lib4_2022,FC17-5-22_Lib4_2022,Lib4,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,EastGC3,SRP526750,95% ethanol,gill,2022,no
FC17-6-22,6,22,SRR30277380,PRJNA1148680,SAMN43228686,44,MICHIGAN STATE UNIVERSITY,2021-08,adult,Group 3,SRX25738238,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,FC17-6-22_Lib4_2022,FC17-6-22_Lib4_2022,Lib4,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,EastGC3,SRP526750,95% ethanol,gill,2022,no
FC17-7-22,7,22,SRR30277379,PRJNA1148680,SAMN43228687,44,MICHIGAN STATE UNIVERSITY,2021-08,adult,Group 3,SRX25738239,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,FC17-7-22_Lib4_2022,FC17-7-22_Lib4_2022,Lib4,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,EastGC3,SRP526750,95% ethanol,gill,2022,no
FC17-8-22,8,22,SRR30277378,PRJNA1148680,SAMN43228688,47,MICHIGAN STATE UNIVERSITY,2021-08,adult,Group 3,SRX25738240,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,FC17-8-22_Lib4_2022,FC17-8-22_Lib4_2022,Lib4,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,EastGC3,SRP526750,95% ethanol,gill,2022,no
FC17-9-22,9,22,SRR30277377,PRJNA1148680,SAMN43228689,39,MICHIGAN STATE UNIVERSITY,2021-08,adult,Group 3,SRX25738241,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,FC17-9-22_Lib4_2022,FC17-9-22_Lib4_2022,Lib4,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,EastGC3,SRP526750,95% ethanol,gill,2022,no
FC17b-01-22,01,22,SRR30277376,PRJNA1148680,SAMN43228690,59,MICHIGAN STATE UNIVERSITY,2021-06,adult,Group 3,SRX25738242,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,FC17b-01-22_Lib1_2022,FC17b-01-22_Lib1_2022,Lib1,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,EastGC4,SRP526750,95% ethanol,gill,2022,no
FC17b-02-22,02,22,SRR30277375,PRJNA1148680,SAMN43228691,56,MICHIGAN STATE UNIVERSITY,2021-06,adult,Group 3,SRX25738243,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,FC17b-02-22_Lib1_2022,FC17b-02-22_Lib1_2022,Lib1,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,EastGC4,SRP526750,95% ethanol,gill,2022,no
FC17b-03-22,03,22,SRR30277374,PRJNA1148680,SAMN43228692,43,MICHIGAN STATE UNIVERSITY,2021-06,adult,Group 3,SRX25738244,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,FC17b-03-22_Lib1_2022,FC17b-03-22_Lib1_2022,Lib1,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,EastGC4,SRP526750,95% ethanol,gill,2022,no
FC17b-04-22,04,22,SRR30277373,PRJNA1148680,SAMN43228693,41,MICHIGAN STATE UNIVERSITY,2021-06,adult,Group 3,SRX25738245,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,FC17b-04-22_Lib1_2022,FC17b-04-22_Lib1_2022,Lib1,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,EastGC4,SRP526750,95% ethanol,gill,2022,no
FC17b-05-22,05,22,SRR30277372,PRJNA1148680,SAMN43228694,44,MICHIGAN STATE UNIVERSITY,2021-06,adult,Group 3,SRX25738246,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,FC17b-05-22_Lib1_2022,FC17b-05-22_Lib1_2022,Lib1,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,EastGC4,SRP526750,95% ethanol,gill,2022,no
FC17b-06-22,06,22,SRR30277750,PRJNA1148680,SAMN43228695,49,MICHIGAN STATE UNIVERSITY,2021-06,adult,Group 3,SRX25738524,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,FC17b-06-22_Lib1_2022,FC17b-06-22_Lib1_2022,Lib1,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,EastGC4,SRP526750,95% ethanol,gill,2022,no
FC17b-07-22,07,22,SRR30277749,PRJNA1148680,SAMN43228696,36,MICHIGAN STATE UNIVERSITY,2021-06,adult,Group 3,SRX25738525,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,FC17b-07-22_Lib1_2022,FC17b-07-22_Lib1_2022,Lib1,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,EastGC4,SRP526750,95% ethanol,gill,2022,no
FC17b-08-22,08,22,SRR30277748,PRJNA1148680,SAMN43228697,40,MICHIGAN STATE UNIVERSITY,2021-06,adult,Group 3,SRX25738526,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,FC17b-08-22_Lib1_2022,FC17b-08-22_Lib1_2022,Lib1,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,EastGC4,SRP526750,95% ethanol,gill,2022,no
FC17b-10-22,10,22,SRR30277747,PRJNA1148680,SAMN43228698,44,MICHIGAN STATE UNIVERSITY,2021-08,adult,Group 3,SRX25738527,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,FC17b-10-22_Lib4_2022,FC17b-10-22_Lib4_2022,Lib4,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,EastGC4,SRP526750,95% ethanol,gill,2022,no
FC17b-11-22,11,22,SRR30277746,PRJNA1148680,SAMN43228699,36,MICHIGAN STATE UNIVERSITY,2021-08,adult,Group 3,SRX25738528,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,FC17b-11-22_Lib4_2022,FC17b-11-22_Lib4_2022,Lib4,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,EastGC4,SRP526750,95% ethanol,gill,2022,no
FC17b-12-22,12,22,SRR30277745,PRJNA1148680,SAMN43228700,40,MICHIGAN STATE UNIVERSITY,2021-08,adult,Group 3,SRX25738529,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,FC17b-12-22_Lib4_2022,FC17b-12-22_Lib4_2022,Lib4,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,EastGC4,SRP526750,95% ethanol,gill,2022,no
FC17b-13-22,13,22,SRR30277744,PRJNA1148680,SAMN43228701,42,MICHIGAN STATE UNIVERSITY,2021-08,adult,Group 3,SRX25738530,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,FC17b-13-22_Lib4_2022,FC17b-13-22_Lib4_2022,Lib4,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,EastGC4,SRP526750,95% ethanol,gill,2022,no
FC17b-14-22,14,22,SRR30277743,PRJNA1148680,SAMN43228702,43,MICHIGAN STATE UNIVERSITY,2021-08,adult,Group 3,SRX25738531,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,FC17b-14-22_Lib4_2022,FC17b-14-22_Lib4_2022,Lib4,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,EastGC4,SRP526750,95% ethanol,gill,2022,no
FC17b-15-22,15,22,SRR30277742,PRJNA1148680,SAMN43228703,45,MICHIGAN STATE UNIVERSITY,2021-08,adult,Group 3,SRX25738532,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,FC17b-15-22_Lib4_2022,FC17b-15-22_Lib4_2022,Lib4,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,EastGC4,SRP526750,95% ethanol,gill,2022,no
FC17b-16-22,16,22,SRR30277741,PRJNA1148680,SAMN43228704,41,MICHIGAN STATE UNIVERSITY,2021-08,adult,Group 3,SRX25738533,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,FC17b-16-22_Lib4_2022,FC17b-16-22_Lib4_2022,Lib4,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,EastGC4,SRP526750,95% ethanol,gill,2022,no
FC17b-18-22,18,22,SRR30277737,PRJNA1148680,SAMN43228706,34,MICHIGAN STATE UNIVERSITY,2021-08,adult,Group 3,SRX25738537,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,FC17b-18-22_Lib5_2022,FC17b-18-22_Lib5_2022,Lib5,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,EastGC4,SRP526750,95% ethanol,gill,2022,no
FC17b-19-22,19,22,SRR30277736,PRJNA1148680,SAMN43228707,47,MICHIGAN STATE UNIVERSITY,2021-08,adult,Group 3,SRX25738538,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,FC17b-19-22_Lib5_2022,FC17b-19-22_Lib5_2022,Lib5,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,EastGC4,SRP526750,95% ethanol,gill,2022,no
FC17b-20-22,20,22,SRR30277131,PRJNA1148680,SAMN43228708,39,MICHIGAN STATE UNIVERSITY,2021-08,adult,Group 3,SRX25738143,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,FC17b-20-22_Lib5_2022,FC17b-20-22_Lib5_2022,Lib5,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,EastGC4,SRP526750,95% ethanol,gill,2022,no
FC17b-21-22,21,22,SRR30277130,PRJNA1148680,SAMN43228709,32,MICHIGAN STATE UNIVERSITY,2021-08,adult,Group 3,SRX25738144,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,FC17b-21-22_Lib5_2022,FC17b-21-22_Lib5_2022,Lib5,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,EastGC4,SRP526750,95% ethanol,gill,2022,no
FC17b-22-22,22,22,SRR30277129,PRJNA1148680,SAMN43228710,42,MICHIGAN STATE UNIVERSITY,2021-08,adult,Group 3,SRX25738145,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,FC17b-22-22_Lib5_2022,FC17b-22-22_Lib5_2022,Lib5,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,EastGC4,SRP526750,95% ethanol,gill,2022,no
FC17b-23-22,23,22,SRR30277128,PRJNA1148680,SAMN43228711,36,MICHIGAN STATE UNIVERSITY,2021-08,adult,Group 3,SRX25738146,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,FC17b-23-22_Lib5_2022,FC17b-23-22_Lib5_2022,Lib5,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,EastGC4,SRP526750,95% ethanol,gill,2022,no
FC17b-24-22,24,22,SRR30277127,PRJNA1148680,SAMN43228712,38,MICHIGAN STATE UNIVERSITY,2021-08,adult,Group 3,SRX25738147,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,FC17b-24-22_Lib5_2022,FC17b-24-22_Lib5_2022,Lib5,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,EastGC4,SRP526750,95% ethanol,gill,2022,no
FC17b-25-22,25,22,SRR30277126,PRJNA1148680,SAMN43228713,35,MICHIGAN STATE UNIVERSITY,2021-08,adult,Group 3,SRX25738148,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,FC17b-25-22_Lib5_2022,FC17b-25-22_Lib5_2022,Lib5,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,EastGC4,SRP526750,95% ethanol,gill,2022,no
FC17b-26-22,26,22,SRR30277125,PRJNA1148680,SAMN43228714,31,MICHIGAN STATE UNIVERSITY,2021-08,adult,Group 3,SRX25738149,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,FC17b-26-22_Lib5_2022,FC17b-26-22_Lib5_2022,Lib5,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,EastGC4,SRP526750,95% ethanol,gill,2022,no
FC17b-27-22,27,22,SRR30277123,PRJNA1148680,SAMN43228715,38,MICHIGAN STATE UNIVERSITY,2021-08,adult,Group 3,SRX25738151,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,FC17b-27-22_Lib5_2022,FC17b-27-22_Lib5_2022,Lib5,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,EastGC4,SRP526750,95% ethanol,gill,2022,no
FC17b-28-22,28,22,SRR30277122,PRJNA1148680,SAMN43228716,42,MICHIGAN STATE UNIVERSITY,2021-08,adult,Group 3,SRX25738152,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,FC17b-28-22_Lib5_2022,FC17b-28-22_Lib5_2022,Lib5,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,EastGC4,SRP526750,95% ethanol,gill,2022,no
FC17b-29-22,29,22,SRR30277121,PRJNA1148680,SAMN43228717,41,MICHIGAN STATE UNIVERSITY,2021-08,adult,Group 3,SRX25738153,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,FC17b-29-22_Lib5_2022,FC17b-29-22_Lib5_2022,Lib5,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,EastGC4,SRP526750,95% ethanol,gill,2022,no
FC17b-30-22,30,22,SRR30277120,PRJNA1148680,SAMN43228718,40,MICHIGAN STATE UNIVERSITY,2021-08,adult,Group 3,SRX25738154,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,FC17b-30-22_Lib5_2022,FC17b-30-22_Lib5_2022,Lib5,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,EastGC4,SRP526750,95% ethanol,gill,2022,no
FC17b-31-22,31,22,SRR30277119,PRJNA1148680,SAMN43228719,38,MICHIGAN STATE UNIVERSITY,2021-08,adult,Group 3,SRX25738155,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,FC17b-31-22_Lib5_2022,FC17b-31-22_Lib5_2022,Lib5,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,EastGC4,SRP526750,95% ethanol,gill,2022,no
FC17b-32-22,32,22,SRR30277118,PRJNA1148680,SAMN43228720,43,MICHIGAN STATE UNIVERSITY,2021-08,adult,Group 3,SRX25738156,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,FC17b-32-22_Lib5_2022,FC17b-32-22_Lib5_2022,Lib5,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,EastGC4,SRP526750,95% ethanol,gill,2022,no
FC17b-33-22,33,22,SRR30277945,PRJNA1148680,SAMN43228721,35,MICHIGAN STATE UNIVERSITY,2021-08,adult,Group 3,SRX25738641,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,FC17b-33-22_Lib5_2022,FC17b-33-22_Lib5_2022,Lib5,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,EastGC4,SRP526750,95% ethanol,gill,2022,no
FC17b-34-22,34,22,SRR30277944,PRJNA1148680,SAMN43228722,38,MICHIGAN STATE UNIVERSITY,2021-08,adult,Group 3,SRX25738642,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,FC17b-34-22_Lib5_2022,FC17b-34-22_Lib5_2022,Lib5,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,EastGC4,SRP526750,95% ethanol,gill,2022,no
